Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
419,Pikes Peak,462.675000,+,5.000000,TSQL,141.3,141.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
423,INPUT 15,467.550000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
424,INPUT 16,467.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
425,INPUT 17,467.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
426,INPUT 18,467.625000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
427,INPUT 19,467.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
428,INPUT 20,467.675000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
429,INPUT 21,467.700000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
430,INPUT 22,467.725000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,S,0.5W,"   ""reverse"" GMRS repeater input frequency",,,,
431,ARISS AOS,145.820000,+,0.005000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
432,ARISS TCA,145.825000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
433,ARISS LOS,145.830000,-,0.005000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
434,ARISS SSTV,145.800000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
435,ISS RPTR +10,437.810000,split,145.885000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
436,ISS RPTR +5,437.805000,split,145.990000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
437,ISS RPTR 0,437.800000,split,145.990000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
438,ISS RPTR -5,437.795000,split,145.990000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
439,ISS RPTR -10,437.790000,split,145.995000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
440,UHF APRS 96,440.800000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
441,APRS PNW,144.350000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Alleged PNW APRS secondary APRS channel,,,,
442,APRS VA,144.390000,,0.000000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,5.5W,APRS Voice Alert,,,,
443,APRS,144.390000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,APRS Standard frequency -- with custom Tone,,,,
444,SNP 443 +5,443.000000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,Non-Protected WWARA Repeater pair,,,,
445,DStar smplx,145.670000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,0.5W,,,,,
446,Dig Sim UHF4,433.450000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
447,Dig Sim UHF1,441.000000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
448,Dig Sim UHF2,446.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
449,Dig Sim UHF3,446.075000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
450,Dig Sim VHF2,145.510000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
451,Dig Sim VHF1,145.790000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
452,445.800 W,445.800000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
453,445.8125 N,445.812500,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
454,445.825 W,445.825000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
455,445.8375 N,445.837500,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
456,445.850 W,445.850000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
457,445.8625 N,445.862500,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
458,445.875 W,445.875000,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
459,445.8875 N,445.887500,,0.000000,Tone,91.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
460,COUPVL,146.860000,-,0.600000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7AVM Coupeville WA; Island County ARES/RACES; 275 ASL,,,,
461,LANGLY,147.220000,+,0.600000,TSQL,127.3,127.3,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7AVM Coupeville WA; Island Counter ARES/RACES; ,,,,
462,SanJuan N7JN,146.700000,-,0.600000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7JN Friday Harbor WA; SJCARS,,,,
463,SanJuan N7JN,443.450000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"N7JN Mt Constitution, Orcas Isl; WIDE San Juan Cty",,,,
464,ConsitutionU,444.050000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"K7SKW Mt Constitution, Orcas Isl; WIDE 2500 ASL",,,,
465,LOPEZ,443.475000,+,5.000000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KD7KAB or N7NFD Lopez Island,,,,
466,PtAngeles,145.130000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
467,MARROWSTONE,440.725000,+,5.000000,Tone,114.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
468,Sequim K6MBY,444.900000,+,5.000000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
469,Cultus Mtn,444.625000,+,5.000000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7CRA Mount Vernon; possible WWMST,,,,
470,Lyman UHF,444.500000,+,5.000000,TSQL,103.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WA7ZUS Lyman Hill P25,,,,
471,STANWOOD,147.360000,+,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7PIG Camano Isl,,,,
473,EVERETT uhf,444.575000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
474,Whidby W7AVM,147.220000,+,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,W7AVM Clinton WA; WIDE and local; Island County ARC,,,,
475,BAINBRDGE WA,440.450000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
476,Kitsap DEM,145.375000,-,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,"KD7WDG Newburry Hill Rd, Silverdale WA; Kitsap County Dept of Emergency Management WIDE",,,,
477,Gold Mt UHF,442.650000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
478,Shelton UHF,443.250000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
479,Longbranch,443.950000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,N7QOR Longbranch WA,,,,
480,OLY OARS,147.360000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
481,Ashford UHF,442.575000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,K7DNR; Ashford WA,,,,
483,aubrn uhf,441.900000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KF6VTA,,,,
484,K7NWS UHF,442.075000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,K7NWS BEARS West Tiger Mtn,,,,
485,Des Moines,443.700000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WA7DES Des Moines WA; LOCAL Aux Comm Service,,,,
486,FedWay YSF,442.925000,+,5.000000,DTCS,88.5,88.5,036,NN,036,Tone->Tone,FM,5.00,,5.5W,WA7FW Federal Way WA; Federal Way ARC; YSF,,,,
487,BalDOB 46151,442.625000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WB7DOB Baldi linked to Baldi VHF (ASL 46151),,,,
488,FedWay DT,147.040000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,WA7FW Federal Way WA; Federal Way ARC; Downtown FW one mile NW of The Commons mall,,,,
489,RCTacoma UHF,440.625000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
490,Beacon MST,146.900000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
491,Beacon MST,443.550000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
492,KB9IQX-RPTR,443.000000,+,5.000000,TSQL,91.5,91.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
493,SeaTac NC7G,146.660000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
494,SeaTac WA7ST,443.100000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
495,WEST SEA VHF,145.130000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
496,LkWashHamb U,441.075000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
497,Burien 48848,441.125000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"W7BUR Fire Station 28, Burien WA; Burien ACS, Highline ARC; ASL 48848",,,,
498,Mercer VHF,147.160000,+,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
499,Vashon W7VMI,443.500000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
500,V01PSR,146.960000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
501,V02PSO,146.960000,,0.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
502,V03DXC,147.000000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
503,V04WSE,145.130000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
504,V21S52 6.52,146.520000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
505,V22S54 6.54,146.540000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
506,V23S56 6.56,146.560000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
507,V24S58 6.58,146.580000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
508,V25S48 7.48,147.480000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
509,V26S52 7.52,147.520000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
510,V27S54 7.54,147.540000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
511,V28S56 7.56,147.560000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
512,V29SCA 7.58,147.580000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
513,V30S60 7.60,147.600000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
514,V30SXB 146.6,146.600000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
515,V41KCA TIGER,147.080000,+,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
516,V42SAR KC7SA,145.110000,-,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
517,V43LED K7LED,146.820000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
518,V44MMI K7MMI,147.200000,+,0.600000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
519,V45BEA K7NWS,145.330000,-,0.600000,Tone,179.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
520,V46MSV BEACO,146.900000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
521,V51KRK K7LWH,145.490000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
522,V52RED 7IYE,145.310000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,KC7IYE Redmond WA; LOCAL,,,,
523,V53MIR W7MIR,147.160000,+,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
524,V54ESF KC7RA,147.100000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
525,V55SQV KE7GF,145.590000,-,0.600000,Tone,162.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
526,V56MPV KF7NP,147.260000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
527,V57KNT KC7CS,147.320000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
528,V58AUB K7SYE,147.240000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
529,V59HLN NC7G,146.660000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
530,V60FDW WA7FM,147.040000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
531,V61BTH BOTHE,147.340000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
532,V71SLY WA7DE,146.780000,-,0.500000,DTCS,88.5,88.5,172,NN,172,Tone->Tone,FM,5.00,,5.5W,,,,,
533,V72SGF GRANI,146.920000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
534,V73KSD KD7WD,145.430000,-,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
535,V74PGR W7AAO,145.370000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
536,V75PCP K7CPR,145.470000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
537,V76ISL W7AVM,147.220000,+,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
538,V77GRH W7EOC,145.390000,-,0.600000,Tone,118.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
539,V78KCR KITTI,147.360000,+,0.600000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
541,V81GLD WW7RA,146.620000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
542,V82BFW K7PG,147.060000,+,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
543,V83SLB COUGA,146.475000,+,1.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
544,V84SMP WR7KC,147.360000,+,0.600000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
545,V85EBG WR7KC,146.720000,-,0.600000,Tone,131.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
546,V86LAR W7LT,146.840000,-,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
548,146.500 APRS,146.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
550,WSFerry,151.040000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,0.5W,WSFerries Deck operations,,,,
551,71 VHF,156.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Pleasure craft,,,,
552,72 VHF,156.625000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Pleasure craft,,,,
553,66A MAR,156.325000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Puget Sound marinas,,,,
554,78A MAR,156.925000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Puget Sound marinas,,,,
555,WSFERRY,151.040000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,4.5W,WA State Ferries dock operations,,,,
556,06 SAFE,156.300000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
557,67 VHF,156.375000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Pleasure craft,,,,
558,68 VHF,156.425000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Pleasure craft,,,,
559,69 VHF,156.475000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Pleasure craft,,,,
560,09 HAIL,156.450000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"Hailing, Boater calling",,,,
561,11 VTS,156.550000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,VTS Vancouver Traffic,,,,
562,12 VTS,156.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,VTS Victoria Traffic MAYBE,,,,
563,13  BRIDGE,156.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,Intership Bridge-to-Bridge Commercial; SDOT Bridge opening hailing,,,,
564,14 VTS,156.700000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,VTS Seattle Traffic - Olympia to Admiralty/Rosario Strait,,,,
565,05A VTS,156.250000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"VTS Seattle Traffic North, Juan de Fuca, Bellingham; sometimes digital",,,,
566,16  SOS,156.800000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,EMERGENCY SOS USCG Monitored,,,,
567,22A CG,157.100000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,"USCG additional, notices to boaters, etc.",,,,
568,21A CG,157.050000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,USCG,,,,
569,23A CG,157.150000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,USCG,,,,
570,81A EN,157.075000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,USCG,,,,
571,82A GOV,157.125000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,USCG,,,,
572,83A CG,157.175000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,USCG,,,,
573,77 SHIP,156.875000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
574,1A PORT,156.050000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
575,20 PORT,161.600000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
576,20A PORT,157.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
577,63A PORT,156.175000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
578,65A PORT,156.275000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
579,73 PORT,156.675000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
580,74 PORT,156.725000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
581,77 PORT,156.875000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
582,17 STA,156.850000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
583,7A COM,156.350000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,COMMERCIAL,,,,
584,08 COM,156.400000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
585,10 COM,156.500000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
586,18A COM,156.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
587,19A COM,156.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
588,79A COM,156.975000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
589,80A COM,157.025000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
590,24 PUB,161.800000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
591,25 PUB,161.850000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
592,26 PUB,161.900000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
593,27 PUB,161.950000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
594,28 PUB,162.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
595,84 PUB,161.825000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
596,85 PUB,161.875000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
597,86 PUB,161.925000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
598,87 PUB,157.375000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
599,88 PUB,157.425000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,4.5W,,,,,
600,U01CLM,444.550000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
601,U02CLO,444.550000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
602,U03BH1,440.525000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
603,U04BH2,442.300000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
604,U05CH1,443.025000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
605,U06CH2,442.875000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
606,U07MAG,443.475000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
607,U08MPL,443.650000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
608,U09LFP,440.600000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
609,U10QAN,444.700000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
610,U11WSE,441.800000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
611,U12SSC,443.375000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
612,U13WCR,443.200000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
613,U14KOM,444.425000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
614,U15C9A,444.375000,+,5.000000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
615,U16C9B,443.525000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
616,U17PR1,440.000000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.5W,,,,,
617,U18PR2,443.000000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
618,U21S80 5.800,445.800000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
619,U22S82 5.825,445.825000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
620,U23S85 5.850,445.850000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
621,U24S87 5.875,445.875000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
622,U25S90 5.900,445.900000,,0.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,5.5W,,,,,
